life_expectancy;continent;location;date;total_cases;total_deaths;hospital_beds_per_thousand;gdp_per_capita;population;population_density;median_age;aged_65_older
83.78;Europe;Switzerland;30/07/2020;347140;17020;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;31/07/2020;349330;17030;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;01/08/2020;350700;17030;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;02/08/2020;354120;17050;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;03/08/2020;354610;17050;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;04/08/2020;355270;17050;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;05/08/2020;356570;17050;453;57410166;86546180;214243;43.1;18436
72.7;Asia;Syria;23/03/2020;10;0;15;0;175006570;0;21.7;0
72.7;Asia;Syria;24/03/2020;10;0;15;0;175006570;0;21.7;0
72.7;Asia;Syria;25/03/2020;10;0;15;0;175006570;0;21.7;0
72.7;Asia;Syria;26/03/2020;10;0;15;0;175006570;0;21.7;0
72.7;Asia;Syria;27/03/2020;50;0;15;0;175006570;0;21.7;0
72.7;Asia;Syria;28/03/2020;50;0;15;0;175006570;0;21.7;0
72.7;Asia;Syria;29/03/2020;50;0;15;0;175006570;0;21.7;0
72.7;Asia;Syria;30/03/2020;90;10;15;0;175006570;0;21.7;0
72.7;Asia;Syria;31/03/2020;100;20;15;0;175006570;0;21.7;0
72.7;Asia;Syria;01/04/2020;100;20;15;0;175006570;0;21.7;0
72.7;Asia;Syria;02/04/2020;100;20;15;0;175006570;0;21.7;0
72.7;Asia;Syria;03/04/2020;160;20;15;0;175006570;0;21.7;0
72.7;Asia;Syria;04/04/2020;160;20;15;0;175006570;0;21.7;0
72.7;Asia;Syria;05/04/2020;160;20;15;0;175006570;0;21.7;0
72.7;Asia;Syria;06/04/2020;190;20;15;0;175006570;0;21.7;0
72.7;Asia;Syria;07/04/2020;190;20;15;0;175006570;0;21.7;0
72.7;Asia;Syria;08/04/2020;190;20;15;0;175006570;0;21.7;0
72.7;Asia;Syria;09/04/2020;190;20;15;0;175006570;0;21.7;0
72.7;Asia;Syria;10/04/2020;190;20;15;0;175006570;0;21.7;0
72.7;Asia;Syria;11/04/2020;190;20;15;0;175006570;0;21.7;0
72.7;Asia;Syria;12/04/2020;250;20;15;0;175006570;0;21.7;0
72.7;Asia;Syria;13/04/2020;250;20;15;0;175006570;0;21.7;0
72.7;Asia;Syria;14/04/2020;250;20;15;0;175006570;0;21.7;0
72.7;Asia;Syria;15/04/2020;290;20;15;0;175006570;0;21.7;0
72.7;Asia;Syria;16/04/2020;330;20;15;0;175006570;0;21.7;0
72.7;Asia;Syria;17/04/2020;330;20;15;0;175006570;0;21.7;0
72.7;Asia;Syria;18/04/2020;380;20;15;0;175006570;0;21.7;0
72.7;Asia;Syria;19/04/2020;380;20;15;0;175006570;0;21.7;0
72.7;Asia;Syria;20/04/2020;390;30;15;0;175006570;0;21.7;0
72.7;Asia;Syria;21/04/2020;390;30;15;0;175006570;0;21.7;0
72.7;Asia;Syria;22/04/2020;420;30;15;0;175006570;0;21.7;0
72.7;Asia;Syria;23/04/2020;420;30;15;0;175006570;0;21.7;0
72.7;Asia;Syria;24/04/2020;420;30;15;0;175006570;0;21.7;0
72.7;Asia;Syria;25/04/2020;420;30;15;0;175006570;0;21.7;0
72.7;Asia;Syria;26/04/2020;420;30;15;0;175006570;0;21.7;0
72.7;Asia;Syria;27/04/2020;430;30;15;0;175006570;0;21.7;0
72.7;Asia;Syria;28/04/2020;430;30;15;0;175006570;0;21.7;0
72.7;Asia;Syria;29/04/2020;430;30;15;0;175006570;0;21.7;0
72.7;Asia;Syria;30/04/2020;430;30;15;0;175006570;0;21.7;0
72.7;Asia;Syria;01/05/2020;430;30;15;0;175006570;0;21.7;0
72.7;Asia;Syria;02/05/2020;440;30;15;0;175006570;0;21.7;0
72.7;Asia;Syria;03/05/2020;440;30;15;0;175006570;0;21.7;0
72.7;Asia;Syria;04/05/2020;440;30;15;0;175006570;0;21.7;0
72.7;Asia;Syria;05/05/2020;440;30;15;0;175006570;0;21.7;0
72.7;Asia;Syria;06/05/2020;440;30;15;0;175006570;0;21.7;0
72.7;Asia;Syria;07/05/2020;450;30;15;0;175006570;0;21.7;0
72.7;Asia;Syria;08/05/2020;450;30;15;0;175006570;0;21.7;0
72.7;Asia;Syria;09/05/2020;470;30;15;0;175006570;0;21.7;0
72.7;Asia;Syria;10/05/2020;470;30;15;0;175006570;0;21.7;0
72.7;Asia;Syria;11/05/2020;470;30;15;0;175006570;0;21.7;0
72.7;Asia;Syria;12/05/2020;470;30;15;0;175006570;0;21.7;0
72.7;Asia;Syria;13/05/2020;470;30;15;0;175006570;0;21.7;0
72.7;Asia;Syria;14/05/2020;480;30;15;0;175006570;0;21.7;0
72.7;Asia;Syria;15/05/2020;480;30;15;0;175006570;0;21.7;0
72.7;Asia;Syria;16/05/2020;500;30;15;0;175006570;0;21.7;0
72.7;Asia;Syria;17/05/2020;510;30;15;0;175006570;0;21.7;0
72.7;Asia;Syria;18/05/2020;580;30;15;0;175006570;0;21.7;0
72.7;Asia;Syria;19/05/2020;580;30;15;0;175006570;0;21.7;0
72.7;Asia;Syria;20/05/2020;580;30;15;0;175006570;0;21.7;0
72.7;Asia;Syria;21/05/2020;580;30;15;0;175006570;0;21.7;0
72.7;Asia;Syria;22/05/2020;580;30;15;0;175006570;0;21.7;0
72.7;Asia;Syria;23/05/2020;590;40;15;0;175006570;0;21.7;0
72.7;Asia;Syria;24/05/2020;700;40;15;0;175006570;0;21.7;0
72.7;Asia;Syria;25/05/2020;860;40;15;0;175006570;0;21.7;0
72.7;Asia;Syria;26/05/2020;1060;40;15;0;175006570;0;21.7;0
72.7;Asia;Syria;27/05/2020;1210;40;15;0;175006570;0;21.7;0
72.7;Asia;Syria;28/05/2020;1210;40;15;0;175006570;0;21.7;0
72.7;Asia;Syria;29/05/2020;1210;40;15;0;175006570;0;21.7;0
72.7;Asia;Syria;30/05/2020;1220;40;15;0;175006570;0;21.7;0
72.7;Asia;Syria;31/05/2020;1220;40;15;0;175006570;0;21.7;0
72.7;Asia;Syria;01/06/2020;1220;40;15;0;175006570;0;21.7;0
72.7;Asia;Syria;02/06/2020;1230;50;15;0;175006570;0;21.7;0
72.7;Asia;Syria;03/06/2020;1230;60;15;0;175006570;0;21.7;0
72.7;Asia;Syria;04/06/2020;1230;60;15;0;175006570;0;21.7;0
72.7;Asia;Syria;05/06/2020;1240;60;15;0;175006570;0;21.7;0
72.7;Asia;Syria;06/06/2020;1240;60;15;0;175006570;0;21.7;0
72.7;Asia;Syria;07/06/2020;1240;60;15;0;175006570;0;21.7;0
72.7;Asia;Syria;08/06/2020;1410;60;15;0;175006570;0;21.7;0
72.7;Asia;Syria;09/06/2020;1440;60;15;0;175006570;0;21.7;0
72.7;Asia;Syria;10/06/2020;1460;60;15;0;175006570;0;21.7;0
72.7;Asia;Syria;11/06/2020;1520;60;15;0;175006570;0;21.7;0
72.7;Asia;Syria;12/06/2020;1640;60;15;0;175006570;0;21.7;0
72.7;Asia;Syria;13/06/2020;1640;60;15;0;175006570;0;21.7;0
72.7;Asia;Syria;14/06/2020;1700;60;15;0;175006570;0;21.7;0
72.7;Asia;Syria;15/06/2020;1770;60;15;0;175006570;0;21.7;0
72.7;Asia;Syria;16/06/2020;1770;60;15;0;175006570;0;21.7;0
72.7;Asia;Syria;17/06/2020;1770;60;15;0;175006570;0;21.7;0
72.7;Asia;Syria;18/06/2020;1780;70;15;0;175006570;0;21.7;0
72.7;Asia;Syria;19/06/2020;1870;70;15;0;175006570;0;21.7;0
72.7;Asia;Syria;20/06/2020;1870;70;15;0;175006570;0;21.7;0
72.7;Asia;Syria;21/06/2020;1980;70;15;0;175006570;0;21.7;0
72.7;Asia;Syria;22/06/2020;2040;70;15;0;175006570;0;21.7;0
72.7;Asia;Syria;23/06/2020;2190;70;15;0;175006570;0;21.7;0
72.7;Asia;Syria;24/06/2020;2310;70;15;0;175006570;0;21.7;0
72.7;Asia;Syria;25/06/2020;2310;70;15;0;175006570;0;21.7;0
72.7;Asia;Syria;26/06/2020;2420;70;15;0;175006570;0;21.7;0
72.7;Asia;Syria;27/06/2020;2550;80;15;0;175006570;0;21.7;0
72.7;Asia;Syria;28/06/2020;2560;90;15;0;175006570;0;21.7;0
72.7;Asia;Syria;29/06/2020;2560;90;15;0;175006570;0;21.7;0
72.7;Asia;Syria;30/06/2020;2690;90;15;0;175006570;0;21.7;0
72.7;Asia;Syria;01/07/2020;2790;90;15;0;175006570;0;21.7;0
72.7;Asia;Syria;02/07/2020;2930;90;15;0;175006570;0;21.7;0
72.7;Asia;Syria;03/07/2020;3120;90;15;0;175006570;0;21.7;0
72.7;Asia;Syria;04/07/2020;3280;100;15;0;175006570;0;21.7;0
72.7;Asia;Syria;05/07/2020;3380;100;15;0;175006570;0;21.7;0
72.7;Asia;Syria;06/07/2020;3580;130;15;0;175006570;0;21.7;0
72.7;Asia;Syria;07/07/2020;3720;140;15;0;175006570;0;21.7;0
72.7;Asia;Syria;08/07/2020;3720;140;15;0;175006570;0;21.7;0
72.7;Asia;Syria;09/07/2020;3720;140;15;0;175006570;0;21.7;0
72.7;Asia;Syria;10/07/2020;3720;140;15;0;175006570;0;21.7;0
72.7;Asia;Syria;11/07/2020;3940;160;15;0;175006570;0;21.7;0
72.7;Asia;Syria;12/07/2020;3940;160;15;0;175006570;0;21.7;0
72.7;Asia;Syria;13/07/2020;3940;160;15;0;175006570;0;21.7;0
72.7;Asia;Syria;14/07/2020;4170;190;15;0;175006570;0;21.7;0
72.7;Asia;Syria;15/07/2020;4390;210;15;0;175006570;0;21.7;0
72.7;Asia;Syria;16/07/2020;4580;220;15;0;175006570;0;21.7;0
72.7;Asia;Syria;17/07/2020;4770;220;15;0;175006570;0;21.7;0
72.7;Asia;Syria;18/07/2020;4960;250;15;0;175006570;0;21.7;0
72.7;Asia;Syria;19/07/2020;4960;250;15;0;175006570;0;21.7;0
72.7;Asia;Syria;20/07/2020;4960;250;15;0;175006570;0;21.7;0
72.7;Asia;Syria;21/07/2020;5220;290;15;0;175006570;0;21.7;0
72.7;Asia;Syria;22/07/2020;5400;310;15;0;175006570;0;21.7;0
72.7;Asia;Syria;23/07/2020;5610;320;15;0;175006570;0;21.7;0
72.7;Asia;Syria;24/07/2020;5840;350;15;0;175006570;0;21.7;0
72.7;Asia;Syria;25/07/2020;5840;350;15;0;175006570;0;21.7;0
72.7;Asia;Syria;26/07/2020;6270;360;15;0;175006570;0;21.7;0
72.7;Asia;Syria;27/07/2020;6500;380;15;0;175006570;0;21.7;0
72.7;Asia;Syria;28/07/2020;6740;400;15;0;175006570;0;21.7;0
72.7;Asia;Syria;29/07/2020;6940;400;15;0;175006570;0;21.7;0
72.7;Asia;Syria;30/07/2020;7170;400;15;0;175006570;0;21.7;0
72.7;Asia;Syria;31/07/2020;7380;410;15;0;175006570;0;21.7;0
72.7;Asia;Syria;01/08/2020;7380;410;15;0;175006570;0;21.7;0
72.7;Asia;Syria;02/08/2020;7570;430;15;0;175006570;0;21.7;0
72.7;Asia;Syria;03/08/2020;8090;440;15;0;175006570;0;21.7;0
72.7;Asia;Syria;04/08/2020;8470;460;15;0;175006570;0;21.7;0
72.7;Asia;Syria;05/08/2020;8920;460;15;0;175006570;0;21.7;0
80.46;Asia;Taiwan;31/12/2019;0;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;01/01/2020;0;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;02/01/2020;0;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;03/01/2020;0;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;04/01/2020;0;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;05/01/2020;0;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;06/01/2020;0;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;07/01/2020;0;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;08/01/2020;0;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;09/01/2020;0;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;10/01/2020;0;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;11/01/2020;0;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;12/01/2020;0;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;13/01/2020;0;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;14/01/2020;0;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;15/01/2020;0;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;16/01/2020;0;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;17/01/2020;0;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;18/01/2020;0;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;19/01/2020;0;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;20/01/2020;0;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;21/01/2020;10;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;22/01/2020;10;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;23/01/2020;10;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;24/01/2020;10;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;25/01/2020;30;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;26/01/2020;30;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;27/01/2020;50;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;28/01/2020;70;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;29/01/2020;80;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;30/01/2020;80;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;31/01/2020;90;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;01/02/2020;100;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;02/02/2020;100;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;03/02/2020;100;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;04/02/2020;100;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;05/02/2020;110;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;06/02/2020;110;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;07/02/2020;160;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;08/02/2020;170;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;09/02/2020;180;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;10/02/2020;180;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;11/02/2020;180;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;12/02/2020;180;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;13/02/2020;180;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;14/02/2020;180;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;15/02/2020;180;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;16/02/2020;180;0;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;17/02/2020;200;10;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;18/02/2020;220;10;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;19/02/2020;220;10;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;20/02/2020;240;10;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;21/02/2020;240;10;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;22/02/2020;260;10;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;23/02/2020;260;10;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;24/02/2020;280;10;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;25/02/2020;300;10;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;26/02/2020;310;10;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;27/02/2020;320;10;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;28/02/2020;340;10;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;29/02/2020;390;10;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;01/03/2020;400;10;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;02/03/2020;400;10;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;03/03/2020;410;10;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;04/03/2020;420;10;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;05/03/2020;420;10;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;06/03/2020;440;10;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;07/03/2020;450;10;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;08/03/2020;450;10;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;09/03/2020;450;10;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;10/03/2020;450;10;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;11/03/2020;480;10;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;12/03/2020;480;10;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;13/03/2020;490;10;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;14/03/2020;530;10;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;15/03/2020;590;10;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;16/03/2020;590;10;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;17/03/2020;670;10;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;18/03/2020;770;10;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;19/03/2020;1080;10;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;20/03/2020;1080;10;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;21/03/2020;1350;20;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;22/03/2020;1530;20;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;23/03/2020;1650;20;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;24/03/2020;1950;20;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;25/03/2020;2160;20;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;26/03/2020;2350;20;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;27/03/2020;2520;20;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;28/03/2020;2670;20;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;29/03/2020;2830;20;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;30/03/2020;3060;50;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;31/03/2020;3060;50;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;01/04/2020;3220;50;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;02/04/2020;3390;50;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;03/04/2020;3390;50;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;04/04/2020;3550;50;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;05/04/2020;3630;50;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;06/04/2020;3630;50;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;07/04/2020;3730;50;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;08/04/2020;3760;50;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;09/04/2020;3790;50;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;10/04/2020;3800;50;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;11/04/2020;3800;50;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;12/04/2020;3850;60;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;13/04/2020;3880;60;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;14/04/2020;3930;60;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;15/04/2020;3950;60;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;16/04/2020;3950;60;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;17/04/2020;3950;60;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;18/04/2020;3950;60;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;19/04/2020;3980;60;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;20/04/2020;4200;60;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;21/04/2020;4220;60;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;22/04/2020;4250;60;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;23/04/2020;4260;60;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;24/04/2020;4270;60;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;25/04/2020;4280;60;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;26/04/2020;4290;60;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;27/04/2020;4290;60;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;28/04/2020;4290;60;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;29/04/2020;4290;60;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;30/04/2020;4290;60;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;01/05/2020;4290;60;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;02/05/2020;4290;60;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;03/05/2020;4320;60;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;04/05/2020;4360;60;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;05/05/2020;4380;60;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;06/05/2020;4380;60;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;07/05/2020;4390;60;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;08/05/2020;4400;60;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;09/05/2020;4400;60;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;10/05/2020;4400;60;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;11/05/2020;4400;60;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;12/05/2020;4400;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;13/05/2020;4400;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;14/05/2020;4400;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;15/05/2020;4400;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;16/05/2020;4400;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;17/05/2020;4400;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;18/05/2020;4400;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;19/05/2020;4400;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;20/05/2020;4400;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;21/05/2020;4410;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;22/05/2020;4410;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;23/05/2020;4410;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;24/05/2020;4410;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;25/05/2020;4410;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;26/05/2020;4410;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;27/05/2020;4410;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;28/05/2020;4410;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;29/05/2020;4410;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;30/05/2020;4420;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;31/05/2020;4420;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;01/06/2020;4420;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;02/06/2020;4430;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;03/06/2020;4430;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;04/06/2020;4430;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;05/06/2020;4430;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;06/06/2020;4430;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;07/06/2020;4430;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;08/06/2020;4430;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;09/06/2020;4430;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;10/06/2020;4430;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;11/06/2020;4430;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;12/06/2020;4430;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;13/06/2020;4430;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;14/06/2020;4430;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;15/06/2020;4430;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;16/06/2020;4450;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;17/06/2020;4450;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;18/06/2020;4450;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;19/06/2020;4460;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;20/06/2020;4460;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;21/06/2020;4460;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;22/06/2020;4460;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;23/06/2020;4460;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;24/06/2020;4460;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;25/06/2020;4460;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;26/06/2020;4470;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;27/06/2020;4470;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;28/06/2020;4470;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;29/06/2020;4470;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;30/06/2020;4470;70;0;0;238167750;0;42.2;0
80.46;Asia;Taiwan;01/07/2020;4470;70;0;0;238167750;0;42.2;0
